ball_id,row,col,category,signal_group,voltage_bank,direction,status
U6,U,6,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
U7,U,7,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
U8,U,8,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
U9,U,9,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
U10,U,10,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
U11,U,11,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
U12,U,12,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
U13,U,13,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
U14,U,14,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
U15,U,15,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
U16,U,16,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
U17,U,17,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
U18,U,18,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
U19,U,19,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
U20,U,20,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
U21,U,21,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
U22,U,22,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
U23,U,23,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
U24,U,24,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
U25,U,25,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
U26,U,26,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
U27,U,27,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
U28,U,28,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
U29,U,29,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
U30,U,30,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
U31,U,31,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
U32,U,32,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
U33,U,33,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
U34,U,34,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
U35,U,35,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
U36,U,36,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
U37,U,37,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
U38,U,38,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
U39,U,39,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
U40,U,40,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
U41,U,41,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
U42,U,42,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
U43,U,43,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
U44,U,44,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
U45,U,45,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
U46,U,46,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
U47,U,47,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
U48,U,48,CTRL,CLK_RST_STRAP_DEBUG,VDD_1V1,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
U49,U,49,GROUND,VSS_RING,GND,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
U50,U,50,POWER,VDD_CORE_RING,VDD_0V75,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
V1,V,1,POWER,VDD_CORE_RING,VDD_0V75,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
V2,V,2,GROUND,VSS_RING,GND,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
V3,V,3,CTRL,CLK_RST_STRAP_DEBUG,VDD_1V1,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
V4,V,4,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
V5,V,5,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
V6,V,6,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
V7,V,7,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
V8,V,8,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
V9,V,9,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
V10,V,10,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
V11,V,11,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
V12,V,12,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
V13,V,13,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
V14,V,14,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
V15,V,15,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
V16,V,16,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
V17,V,17,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
V18,V,18,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
V19,V,19,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
V20,V,20,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
V21,V,21,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
V22,V,22,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
V23,V,23,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
V24,V,24,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
V25,V,25,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
V26,V,26,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
V27,V,27,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
V28,V,28,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
V29,V,29,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
V30,V,30,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
V31,V,31,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
V32,V,32,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
V33,V,33,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
V34,V,34,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
V35,V,35,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
V36,V,36,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
V37,V,37,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
V38,V,38,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
V39,V,39,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
V40,V,40,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
V41,V,41,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
V42,V,42,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
V43,V,43,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
V44,V,44,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
V45,V,45,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
V46,V,46,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
V47,V,47,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
V48,V,48,POWER,VDDQ_IO_RING,VDD_1V1,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
V49,V,49,GROUND,VSS_RING,GND,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
V50,V,50,POWER,VDD_CORE_RING,VDD_0V75,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
W1,W,1,POWER,VDD_CORE_RING,VDD_0V75,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
W2,W,2,GROUND,VSS_RING,GND,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
W3,W,3,POWER,VDDQ_IO_RING,VDD_1V1,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
W4,W,4,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
W5,W,5,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
W6,W,6,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
W7,W,7,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
W8,W,8,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
W9,W,9,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
W10,W,10,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
W11,W,11,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
W12,W,12,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
W13,W,13,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
W14,W,14,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
W15,W,15,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
W16,W,16,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
W17,W,17,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
W18,W,18,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
W19,W,19,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
W20,W,20,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
W21,W,21,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
W22,W,22,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
W23,W,23,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
W24,W,24,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
W25,W,25,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
W26,W,26,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
W27,W,27,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
W28,W,28,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
W29,W,29,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
W30,W,30,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
W31,W,31,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
W32,W,32,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
W33,W,33,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
W34,W,34,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
W35,W,35,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
W36,W,36,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
W37,W,37,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
W38,W,38,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
W39,W,39,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
W40,W,40,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
W41,W,41,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
W42,W,42,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
W43,W,43,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
W44,W,44,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
W45,W,45,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
W46,W,46,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
W47,W,47,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
W48,W,48,CTRL,CLK_RST_STRAP_DEBUG,VDD_1V1,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
W49,W,49,GROUND,VSS_RING,GND,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
W50,W,50,POWER,VDD_CORE_RING,VDD_0V75,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y1,Y,1,POWER,VDD_CORE_RING,VDD_0V75,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y2,Y,2,GROUND,VSS_RING,GND,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y3,Y,3,CTRL,CLK_RST_STRAP_DEBUG,VDD_1V1,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y4,Y,4,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y5,Y,5,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y6,Y,6,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y7,Y,7,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y8,Y,8,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y9,Y,9,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y10,Y,10,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y11,Y,11,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y12,Y,12,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y13,Y,13,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y14,Y,14,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y15,Y,15,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y16,Y,16,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y17,Y,17,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y18,Y,18,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y19,Y,19,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y20,Y,20,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y21,Y,21,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y22,Y,22,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y23,Y,23,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y24,Y,24,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y25,Y,25,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y26,Y,26,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y27,Y,27,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y28,Y,28,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y29,Y,29,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y30,Y,30,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y31,Y,31,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y32,Y,32,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y33,Y,33,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y34,Y,34,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y35,Y,35,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y36,Y,36,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y37,Y,37,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y38,Y,38,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y39,Y,39,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y40,Y,40,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y41,Y,41,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y42,Y,42,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y43,Y,43,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y44,Y,44,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y45,Y,45,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y46,Y,46,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y47,Y,47,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y48,Y,48,POWER,VDDQ_IO_RING,VDD_1V1,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y49,Y,49,GROUND,VSS_RING,GND,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
Y50,Y,50,POWER,VDD_CORE_RING,VDD_0V75,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AA1,AA,1,POWER,VDD_CORE_RING,VDD_0V75,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AA2,AA,2,GROUND,VSS_RING,GND,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AA3,AA,3,POWER,VDDQ_IO_RING,VDD_1V1,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AA4,AA,4,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AA5,AA,5,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AA6,AA,6,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AA7,AA,7,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AA8,AA,8,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AA9,AA,9,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AA10,AA,10,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AA11,AA,11,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
